date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:44%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse.b0.delayed	(from https://bocagesaintlouis.fr/la-residence/)
12:58:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:45%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse-300x199.b2.delayed	(from https://bocagesaintlouis.fr/la-residence/)
12:58:45	3991245/3991245	---M--	200	added ('OK')	image/jpeg	etag:%223ce6cd-5028f48f2bdc0%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:46%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2.b4.delayed	(from https://bocagesaintlouis.fr/la-residence/)
12:58:47	23249/23249	---M--	200	added ('OK')	image/jpeg	etag:%225ad1-5028f469fa600%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrasse-300x199.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:48%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2-300x139.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2-300x139.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:49	4303866/4303866	---M--	200	added ('OK')	image/jpeg	etag:%2241abfa-5028f4e3183c0%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:50%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:51	18075/18075	---M--	200	added ('OK')	image/jpeg	etag:%22469b-5028f4bcf29c0%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2-300x139.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique2-300x139.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:52%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique-300x147.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique-300x147.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:53	4573777/4573777	---M--	200	added ('OK')	image/jpeg	etag:%2245ca51-5028f4bb0a540%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:54	19699/19699	---M--	200	added ('OK')	image/jpeg	etag:%224cf3-5028f49114240%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique-300x147.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/terrassePanoramique-300x147.jpg	(from https://bocagesaintlouis.fr/la-residence/)
12:58:54	357/357	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:54%20GMT	https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.bc.delayed	(from https://bocagesaintlouis.fr/plans-des-appartements/)
12:58:54	16190/16190	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2011:58:55%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/pages/318	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/pages/318.json	(from https://bocagesaintlouis.fr/plans-des-appartements/)
12:58:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:55%20GMT	https://bocagesaintlouis.fr/?p=318	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/indexcb8c.html	(from https://bocagesaintlouis.fr/plans-des-appartements/)
12:58:55	791/791	---MCZ	200	added ('OK')	application/rss+xml	etag:%2221ef530f6b7e234a08c3a5c6a0e36aa6%22	https://bocagesaintlouis.fr/plans-des-appartements/feed/	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/plans-des-appartements/feed/index.html	(from https://bocagesaintlouis.fr/plans-des-appartements/)
12:58:55	2731/2731	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2011:58:55%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fplans-des-appartements%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed5d55.json	(from https://bocagesaintlouis.fr/plans-des-appartements/)
12:58:55	2831/2831	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2011:58:56%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fplans-des-appartements%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed4356	(from https://bocagesaintlouis.fr/plans-des-appartements/)
12:58:55	0/-1	---M--	301	error ('')			https://bocagesaintlouis.fr/wp-content/themes/consultant	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/themes/consultant.c1.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:56%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente-300x199.c2.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:55	938730/938730	---M--	200	added ('OK')	application/pdf	etag:%22e52ea-5a4ff786321d2%22	https://bocagesaintlouis.fr/wp-content/uploads/2020/05/plan_appartement_2.pdf	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2020/05/plan_appartement_2.pdf	(from https://bocagesaintlouis.fr/plans-des-appartements/)
12:58:55	18425/18425	---M--	200	added ('OK')	image/jpeg	etag:%2247f9-5028f3b7a4140%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:56	11276/11276	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2011:58:57%20GMT	https://bocagesaintlouis.fr/wp-json/wp/v2/pages/42	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/wp/v2/pages/42.json	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:56	2555/2555	---MCZ	200	added ('OK')	application/json	date:Fri,%2020%20Nov%202020%2011:58:57%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fles-prestations%2F	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed5c95.json	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:57%20GMT	https://bocagesaintlouis.fr/?p=42	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/indexfbd5.html	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:58:57%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente.c7.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:57	2650/2650	---MCZ	200	added ('OK')	text/xml	date:Fri,%2020%20Nov%202020%2011:58:57%20GMT	https://bocagesaintlouis.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbocagesaintlouis.fr%2Fles-prestations%2F&format=xml	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-json/oembed/1.0/embed9805	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:58	259398/259398	---M--	200	added ('OK')	image/jpeg	etag:%223f546-59d1ca37ce92a%22	https://bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_1_2020-e1580121211537.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_1_2020-e1580121211537.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:58	3617535/3617535	---M--	200	added ('OK')	image/jpeg	etag:%223732ff-5028f3d905000%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/sallePolyvalente.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:58	12250/12250	---M--	200	added ('OK')	image/jpeg	etag:%222fda-59d1cba8921ea%22	https://bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_1_2020-e1580121211537-225x300.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_1_2020-e1580121211537-225x300.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:58	228159/228159	---M--	200	added ('OK')	image/jpeg	etag:%2237b3f-59d1ca2448415%22	https://bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_2_2020-e1580121190362.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_2_2020-e1580121190362.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:58	8816/8816	---M--	200	added ('OK')	image/jpeg	etag:%222270-59d1cba01fe4a%22	https://bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_2_2020-e1580121190362-225x300.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_2_2020-e1580121190362-225x300.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:59	158316/158316	---M--	200	added ('OK')	image/jpeg	etag:%2226a6c-59d1ca08aa896%22	https://bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_3_2020-e1580121161930.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_3_2020-e1580121161930.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:59	12191/12191	---M--	200	added ('OK')	image/jpeg	etag:%222f9f-59d1cb8a4bb34%22	https://bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_3_2020-e1580121161930-225x300.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2020/01/chambre_invite_3_2020-e1580121161930-225x300.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:59	874718/874718	---M--	200	added ('OK')	image/jpeg	etag:%22d58de-59649d237d882%22	https://bocagesaintlouis.fr/wp-content/uploads/2019/11/accueil_r_2019.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2019/11/accueil_r_2019.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:58:59	19077/19077	---M--	200	added ('OK')	image/jpeg	etag:%224a85-5964ac7beb46a%22	https://bocagesaintlouis.fr/wp-content/uploads/2019/11/accueil_r_2019-300.jpg	C:/Users/greg/Documents/bocage/bocagesaintlouis.fr/wp-content/uploads/2019/11/accueil_r_2019-300.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:00%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque.d1.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:01%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:02	1202000/1202000	---M--	200	added ('OK')	image/jpeg	etag:%22125750-5028f079f1bc0%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:03%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil.d5.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:04	21417/21417	---M--	200	added ('OK')	image/jpeg	etag:%2253a9-5028f06031f00%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/Bibliotheque-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:05%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil-300x199.d7.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:05	5415126/5415126	---M--	200	added ('OK')	image/jpeg	etag:%2252a0d6-5028f0cfc6640%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:05	16093/16093	---M--	200	added ('OK')	image/jpeg	etag:%223edd-5028f07cce280%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/bureauAccueil-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:06%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub.d9.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:08%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub-300x199.db.delayed	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:09	2799458/2799458	---M--	200	added ('OK')	image/jpeg	etag:%222ab762-5028f1432b680%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:11	9855/9855	---M--	200	added ('OK')	image/jpeg	etag:%22267f-5028f12a5fc00%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/cineClub-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:10%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:12%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:13	3385147/3385147	---M--	200	added ('OK')	image/jpeg	etag:%2233a73b-5028f162a40c0%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:14%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:16	13088/13088	---M--	200	added ('OK')	image/jpeg	etag:%223320-5028f14513b00%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/directeur-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:16%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:17	3547649/3547649	---M--	200	added ('OK')	image/jpeg	etag:%22362201-5028f2206c080%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:18	17840/17840	---M--	200	added ('OK')	image/jpeg	etag:%2245b0-5028f1ffff400%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/ExpositionPhoto2-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:18%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:19%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:19	2786164/2786164	---M--	200	added ('OK')	image/jpeg	etag:%222a8374-5028f325ba900%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:19	20359/20359	---M--	200	added ('OK')	image/jpeg	etag:%224f87-5028f30b06a00%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/instantsMusicauxEx-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:20%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:21%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:21	4144535/4144535	---M--	200	added ('OK')	image/jpeg	etag:%223f3d97-5028f379a6f00%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:22	23914/23914	---M--	200	added ('OK')	image/jpeg	etag:%225d6a-5028f35381500%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/parkingVisiteurs-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:22%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:23%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:24	3412190/3412190	---M--	200	added ('OK')	image/jpeg	etag:%223410de-5028f39b07dc0%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:24	11677/11677	---M--	200	added ('OK')	image/jpeg	etag:%222d9d-5028f37b8f380%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/relationClientele-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:25%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:26%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:28	3567522/3567522	---M--	200	added ('OK')	image/jpeg	etag:%22366fa2-5028f3fb5a100%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:28	19029/19029	---M--	200	added ('OK')	image/jpeg	etag:%224a55-5028f3d9f9240%22	https://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant-300x199.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant-300x199.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
12:59:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Nov%202020%2011:59:29%20GMT	http://www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant1.jpg	C:/Users/greg/Documents/bocage/www.bocagesaintlouis.fr/wp-content/uploads/2012/12/SalleRestaurant1.jpg	(from https://bocagesaintlouis.fr/les-prestations/)
